"url","player_name","player_games_played","player_games_started","player_minutes_per_game","player_points_per_game","player_offensive_rebounds__per_game","player_defensive_rebounds_per_game","player_rebounds_per_game","player_assists_per_game","player_steals_per_game","player_blocks_per_game","player_turnovers_per_game","player_fouls_per_game","player_assist_to_turnover_ratio","team","season_type","season_year","player_id"
"https://www.espn.com/nba/player/_/id/497/corey-maggette?year=2010-11&team=MIL","Corey Maggette",32,28,27.5,15,0.7,3.3,3.9,1.2,0.7,0,1.8,2.6,0.7,"CHA","Not clear","2011-12",
"https://www.espn.com/nba/player/_/id/4270/trevor-booker?year=2017-18&team=BKN","Trevor Booker",65,14,16.4,5.3,1.5,2.4,3.9,0.5,0.4,0.6,0.6,1.8,0.8,"WSH","Not clear","2010-11",
"https://www.espn.com/nba/player/_/id/2999547/gary-harris?year=2020-21&team=ORL","Gary Harris",54,27,24,6.9,0.4,1.2,1.7,1.6,0.9,0.3,0.6,1.7,2.7,"ORL","Not clear","2023-24",
"https://www.espn.com/nba/player/stats/_/id/316/donnell-harvey","Donnell Harvey",18,0,3.6,1.2,0.3,0.8,1.1,0.1,0.2,0.1,0.4,0.8,0.3,"DAL","Not clear","2000-01",
"https://www.espn.com/nba/player/_/id/6450/kawhi-leonard","Kawhi Leonard",64,39,24,7.9,1.6,3.5,5.1,1.1,1.3,0.4,0.7,1.4,1.6,"SA","Not clear","2011-12",
"https://www.espn.com/nba/player/_/id/3199/jermareo-davidson?year=2007-08&team=CHA","Jermareo Davidson",38,2,8.5,3.2,0.6,1.1,1.6,0.3,0.2,0.4,0.4,1.2,0.7,"CHA","Not clear","2007-08",
"https://www.espn.com/nba/player/_/id/714/clifford-robinson?year=2004-05&team=GS","Clifford Robinson",80,67,35.5,18.5,1.3,3.2,4.5,2.8,1.1,0.8,2.1,3,1.3,"PHX","Not clear","1999-00",
"https://www.espn.com/nba/player/stats/_/id/6602/ognjen-kuzmic","Ognjen Kuzmic",21,0,4.4,0.7,0.5,0.5,1,0.1,0.1,0.2,0.5,0.8,0.2,"GS","Not clear","2013-14",
"https://www.espn.com/nba/player/_/id/3058030/paul-watson?year=2019-20&team=ATL","Paul Watson",2,0,8.5,0,0,1,1,1.5,0.5,0,0,0.5,0,"ATL","Regular season","2019-20",
"https://www.espn.com/nba/player/_/id/3906522/henry-ellenson?year=2016-17&team=DET","Henry Ellenson",19,2,7.7,3.2,0.4,1.7,2.2,0.4,0.1,0.1,0.7,0.3,0.6,"DET","Not clear","2016-17",
"https://www.espn.com/nba/player/_/id/1706/dan-dickau?year=2005-06&team=BOS","Dan Dickau",50,0,10.3,3.7,0.2,0.7,0.9,1.7,0.3,0,1.1,1.3,1.5,"ATL","Not clear","2002-03",
"https://www.espn.com/nba/player/_/id/3033/pj-tucker?year=2012-13&team=PHX","P.J. Tucker",72,72,34.3,6.9,1.6,5.1,6.6,1.6,1.1,0.5,1,3.2,1.6,"HOU","Not clear","2019-20",
"https://www.espn.com/nba/player/_/id/4312/gary-forbes?year=2010-11&team=DEN","Gary Forbes",63,11,12.6,5.2,0.4,1.4,1.8,0.8,0.4,0.1,0.7,1.2,1.1,"DEN","Not clear","2010-11",
"https://www.espn.com/nba/player/_/id/2388/luke-jackson?year=2005-06&team=CLE","Luke Jackson",10,0,4.3,2.9,0.2,0.4,0.6,0.3,0,0,0.2,0.4,1.5,"CLE","Not clear","2004-05",
"https://www.espn.com/nba/player/stats/_/id/3466/kyle-weaver","Kyle Weaver",56,19,20.8,5.3,0.6,1.8,2.3,1.8,0.8,0.4,1.2,1.4,1.5,"OKC","Not clear","2008-09",
"https://www.espn.com/nba/player/_/id/919/scott-williams","Scott Williams",5,0,5.8,2.8,0.4,2,2.4,0,0.2,0.2,0.4,1,0,"MIL","Regular season","1998-99",
"https://www.espn.com/nba/player/_/id/6591/maurice-harkless?year=2012-13&team=ORL","Maurice Harkless",76,59,26,8.2,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9,0.8,"ORL","Not clear","2012-13",
"https://www.espn.com/nba/player/_/id/3468/russell-westbrook?year=2016-17&team=OKC","Russell Westbrook",73,73,36,22.9,1.5,9.6,11.1,10.7,1.9,0.5,4.5,3.4,2.4,"OKC","Not clear","2018-19",
"https://www.espn.com/nba/player/_/id/4397233/pete-nance","Pete Nance",8,0,3.4,0.4,0,0.4,0.4,0,0.1,0,0.1,0.3,0,"CLE","Not clear","2023-24",
"https://www.espn.com/nba/player/stats/_/id/2459/desmon-farmer","Desmon Farmer",8,0,4,1.6,0,0.1,0.1,1.1,0.1,0,0.1,0.3,11,"SEA","Not clear","2006-07",
"https://www.espn.com/nba/player/_/id/3906977/devin-cannady?year=2020-21&team=ORL","Devin Cannady",8,0,9.3,4.3,0,0.6,0.6,0.1,0.6,0.1,0.3,1.1,0.3,"ORL","Not clear","2020-21",
"https://www.espn.com/nba/player/stats/_/id/4566434/franz-wagner","Franz Wagner",79,79,30.7,15.2,1.1,3.4,4.5,2.9,0.9,0.4,1.5,2.1,1.9,"ORL","Not clear","2021-22",
"https://www.espn.com/nba/player/_/id/2755/francisco-garcia?year=2012-13&team=SAC","Francisco Garcia",67,11,19.4,5.6,0.6,2.2,2.8,1.4,0.6,0.7,1.1,2,1.3,"SAC","Not clear","2005-06",
"https://www.espn.com/nba/player/_/id/3439/serge-ibaka?year=2016-17&team=TOR","Serge Ibaka",79,79,30.7,14.8,1.6,5.2,6.8,0.9,0.5,1.6,1.3,2.7,0.7,"Total","Postseason","2016-17",
"https://www.espn.com/nba/player/_/id/2450/didier-ilunga-mbenga?year=2007-08&team=LAL","Didier Ilunga-Mbenga",15,1,3.9,1,0.2,0.3,0.5,0,0,0.3,0.3,0.9,0,"DAL","Not clear","2004-05",
"https://www.espn.com/nba/player/stats/_/id/624/doug-overton","Doug Overton",24,1,10.2,3.8,0.3,0.6,0.9,1,0.2,0,0.8,0.8,1.3,"Total","Postseason","1998-99",
"https://www.espn.com/nba/player/_/id/6592/john-henson?year=2012-13&team=MIL","John Henson",63,9,13.1,6,1.8,2.9,4.7,0.5,0.3,0.7,0.7,1.3,0.7,"MIL","Not clear","2012-13",
"https://www.espn.com/nba/player/_/id/2578185/dorian-finney-smith","Dorian Finney-Smith",81,35,20.3,4.3,0.7,2.1,2.7,0.8,0.6,0.3,0.6,1.5,1.3,"DAL","Not clear","2016-17",
"https://www.espn.com/nba/player/_/id/4241/xavier-henry?year=2013-14&team=LAL","Xavier Henry",38,16,13.9,4.3,0.2,0.7,1,0.5,0.3,0.1,0.3,1.3,1.7,"MEM","Not clear","2010-11",
"https://www.espn.com/nba/player/_/id/2999547/gary-harris?year=2023-24&team=ORL","Gary Harris",55,6,13.1,3.4,0.4,0.8,1.2,0.5,0.7,0.1,0.7,1.3,0.7,"DEN","Not clear","2014-15",
"https://www.espn.com/nba/player/_/id/518/desmond-mason","Desmond Mason",78,14,19.5,5.9,0.9,2.3,3.2,0.8,0.5,0.3,0.7,1.9,1.1,"SEA","Not clear","2000-01",
"https://www.espn.com/nba/player/_/id/6448/brandon-knight?year=2018-19&team=CLE","Brandon Knight",66,60,32.3,12.8,0.5,2.7,3.2,3.8,0.7,0.2,2.6,2.3,1.5,"DET","Not clear","2011-12",
"https://www.espn.com/nba/player/stats/_/id/1703/carlos-boozer","Carlos Boozer",81,54,25.3,10,2.5,5,7.5,1.3,0.7,0.6,1.3,2.8,1,"CLE","Not clear","2002-03",
"https://www.espn.com/nba/player/_/id/4066651/killian-tillie","Killian Tillie",18,1,10.1,3.2,0.3,1,1.3,0.4,0.3,0.4,0.1,1.1,4,"MEM","Not clear","2020-21",
"https://www.espn.com/nba/player/_/id/3906786/dylan-windler?year=2020-21&team=CLE","Dylan Windler",31,0,16.5,5.2,0.6,2.8,3.5,1.1,0.6,0.4,1,1.2,1.1,"CLE","Not clear","2020-21",
"https://www.espn.com/nba/player/_/id/4433623/caleb-houstan?year=2022-23&team=ORL","Caleb Houstan",51,4,15.9,3.8,0.7,1.3,1.9,0.6,0.2,0.1,0.4,1.2,1.5,"ORL","Not clear","2022-23",
"https://www.espn.com/nba/player/_/id/2751/monta-ellis?year=2010-11&team=GS","Monta Ellis",49,3,18.1,6.8,0.4,1.7,2.1,1.6,0.7,0.2,1.2,1.4,1.3,"GS","Not clear","2005-06",
"https://www.espn.com/nba/player/_/id/4258/demarcus-cousins?year=2016-17&team=SAC","DeMarcus Cousins",72,72,34.2,27,2.1,8.9,11,4.6,1.4,1.3,3.7,3.9,1.2,"Total","Postseason","2016-17",
"https://www.espn.com/nba/player/_/id/3059310/monte-morris?year=2022-23&team=WSH","Monte Morris",3,0,8.3,3.3,0,0.7,0.7,2.3,1,0,0.3,0.3,7.7,"DEN","Not clear","2017-18",
"https://www.espn.com/nba/player/_/id/2433/kris-humphries","Kris Humphries",62,62,34.9,13.8,3.8,7.2,11,1.5,0.8,1.2,1.9,2.8,0.8,"NJ","Not clear","2011-12",
"https://www.espn.com/nba/player/_/id/2528693/torrey-craig?year=2021-22&team=PHX","Torrey Craig",39,5,16.1,4.2,1,2.2,3.3,0.6,0.3,0.4,0.5,1.6,1.2,"DEN","Not clear","2017-18",
"https://www.espn.com/nba/player/_/id/635/anthony-parker?year=2009-10&team=CLE","Anthony Parker",37,0,5.3,1.9,0.2,0.5,0.7,0.5,0.3,0.1,0.3,0.5,1.7,"PHI","Not clear","1997-98",
"https://www.espn.com/nba/player/_/id/3136491/dj-wilson?year=2019-20&team=MIL","D.J. Wilson",22,0,3.2,1,0.1,0.4,0.5,0.1,0.1,0,0.2,0.3,0.5,"MIL","Not clear","2017-18",
"https://www.espn.com/nba/player/_/id/6459/nikola-mirotic","Nikola Mirotic",82,3,20.2,10.2,0.8,4.2,4.9,1.2,0.7,0.7,1.1,2.1,1.1,"CHI","Not clear","2014-15",
"https://www.espn.com/nba/player/stats/_/id/2282117/john-holland","John Holland",24,0,7.3,2.3,0.3,0.8,1,0.2,0.3,0.1,0.3,0.4,0.7,"CLE","Not clear","2017-18",
"https://www.espn.com/nba/player/_/id/4269/nemanja-bjelica?year=2016-17&team=MIN","Nemanja Bjelica",60,0,17.9,5.1,0.8,2.7,3.5,1.4,0.4,0.4,0.8,2.6,1.7,"MIN","Not clear","2015-16",
"https://www.espn.com/nba/player/_/id/2799/lou-williams?year=2006-07&team=PHI","Lou Williams",67,35,28.5,15.3,0.5,2.1,2.5,2.5,0.9,0.3,1.6,1.6,1.6,"LAL","Not clear","2015-16",
"https://www.espn.com/nba/player/_/id/885/ben-wallace?year=2007-08&team=CHI","Ben Wallace",82,82,35.2,7.3,3.7,7.6,11.3,1.9,1.8,2.2,1.1,2,1.7,"DET","Not clear","2005-06",
"https://www.espn.com/nba/player/_/id/220/howard-eisley?year=2003-04&team=NY","Howard Eisley",39,0,15.6,4.4,0.2,1,1.3,2.6,0.6,0.1,1.4,1.4,1.9,"NY","Not clear","2001-02",
"https://www.espn.com/nba/player/stats/_/id/2560823/zoran-dragic","Zoran Dragic",6,0,2.2,1,0.3,0.2,0.5,0.2,0,0,0,0.2,0,"PHX","Regular season","2014-15",
"https://www.espn.com/nba/player/_/id/4397689/drew-peterson?year=2023-24&team=BOS","Drew Peterson",3,0,7.7,3.7,0,0.3,0.3,0.3,0.7,0,0.3,0.3,1,"BOS","Not clear","2023-24",
"https://www.espn.com/nba/player/_/id/49/raja-bell?year=2005-06&team=PHX","Raja Bell",5,0,6,1,0,0.2,0.2,0,0.2,0,0.4,0.2,0,"PHI","Not clear","2000-01",
"https://www.espn.com/nba/player/_/id/2596107/alex-len?year=2016-17&team=PHX","Alex Len",7,5,10.9,2.3,0,1.6,1.6,0.4,0.1,0.9,1.1,1.4,0.4,"TOR","Regular season","2020-21",
"https://www.espn.com/nba/player/stats/_/id/4017843/thon-maker","Thon Maker",57,34,9.9,4,0.7,1.3,2,0.4,0.2,0.5,0.3,1.5,1.3,"MIL","Not clear","2016-17",
"https://www.espn.com/nba/player/_/id/976/shane-battier?year=2012-13&team=MIA","Shane Battier",78,78,39.7,14.4,2.3,3.1,5.4,2.8,1.6,1,2,2.8,1.4,"MEM","Not clear","2001-02",
"https://www.espn.com/nba/player/_/id/535/jeff-mcinnis?year=2003-04&team=CLE","Jeff McInnis",13,0,9,5,0.2,0.3,0.5,1.4,0.2,0.1,1,1.2,1.4,"DEN","Not clear","1996-97",
"https://www.espn.com/nba/player/_/id/923/aaron-williams","Aaron Williams",81,0,19.7,6.2,1.7,2.4,4.1,1.1,0.3,0.7,1,2.5,1.1,"NJ","Not clear","2002-03",
"https://www.espn.com/nba/player/_/id/818/rod-strickland?year=2003-04&team=TOR","Rod Strickland",76,76,39.7,17.8,1.5,3.9,5.3,10.5,1.7,0.3,3.5,2.4,3,"WSH","Not clear","1997-98",
"https://www.espn.com/nba/player/_/id/4432813/jeremiah-robinson-earl?year=2021-22&team=OKC","Jeremiah Robinson-Earl",49,36,22.2,7.5,1.5,4.1,5.6,1,0.6,0.3,0.8,1.5,1.3,"OKC","Not clear","2021-22",
"https://www.espn.com/nba/player/_/id/353/troy-hudson?year=2005-06&team=MIN","Troy Hudson",8,0,2.9,1.5,0.1,0.1,0.3,0.5,0.3,0,0.1,0.1,5,"UTAH","Not clear","1997-98",
"https://www.espn.com/nba/player/_/id/879/jake-voskuhl?year=2007-08&team=MIL","Jake Voskuhl",16,2,8.9,1.9,0.8,1.4,2.1,0.3,0.3,0.4,0.8,2.4,0.4,"CHI","Not clear","2000-01",
"https://www.espn.com/nba/player/_/id/4432810/isaiah-stewart?year=2020-21&team=DET","Isaiah Stewart",68,14,21.4,7.9,2.3,4.3,6.7,0.9,0.6,1.3,1,2.7,0.9,"DET","Not clear","2020-21",
"https://www.espn.com/nba/player/_/id/6469/kyle-singler?year=2013-14&team=DET","Kyle Singler",82,74,28,8.8,1.3,2.7,4,0.9,0.7,0.5,1.2,2.6,0.8,"DET","Not clear","2012-13",
"https://www.espn.com/nba/player/_/id/662/paul-pierce?year=2003-04&team=BOS","Paul Pierce",80,80,35.9,19.6,0.7,4.5,5.1,4.5,1.3,0.5,2.8,2.5,1.6,"BOS","Not clear","2007-08",
"https://www.espn.com/nba/player/_/id/3913176/brandon-ingram","Brandon Ingram",18,18,33.1,22.2,0.9,4.6,5.6,5.2,0.9,0.6,3.8,2.5,1.4,"NO","Not clear","2024-25",
"https://www.espn.com/nba/player/_/id/351/juwan-howard?year=2002-03&team=DEN","Juwan Howard",77,77,35.5,18.4,2.4,5.2,7.6,3,1,0.4,2.5,3.1,1.2,"DEN","Not clear","2002-03",
"https://www.espn.com/nba/player/stats/_/id/2530530/tj-mcconnell","T.J. McConnell",81,17,19.8,6.1,0.5,2.6,3.1,4.5,1.2,0.1,1.7,1.4,2.6,"PHI","Not clear","2015-16",
"https://www.espn.com/nba/player/_/id/234/francisco-elson?year=2009-10&team=MIL","Francisco Elson",5,0,3.2,0.4,0,0.2,0.2,0.2,0.2,0.2,0.2,0,1,"PHI","Not clear","2011-12",
"https://www.espn.com/nba/player/_/id/130/brian-cardinal?year=2003-04&team=GS","Brian Cardinal",15,0,8.4,2.1,0.5,1,1.5,0.2,0.5,0.1,0.6,1.8,0.3,"DET","Not clear","2000-01",
"https://www.espn.com/nba/player/_/id/3026/rajon-rondo?year=2021-22&team=LAL","Rajon Rondo",72,72,35.2,11.9,1.1,5,6,11.7,2,0.1,3.9,2.4,3,"SAC","Not clear","2015-16",
"https://www.espn.com/nba/player/stats/_/id/4431772/myron-gardner","Myron Gardner",8,0,4,1.4,0.5,0.5,1,0.3,0.1,0,0,1.1,0,"MIA","Not clear","2025-26",
"https://www.espn.com/nba/player/stats/_/id/3913176/brandon-ingram","Brandon Ingram",79,40,28.8,9.4,0.8,3.2,4,2.1,0.6,0.5,1.5,2,1.4,"LAL","Not clear","2016-17",
"https://www.espn.com/nba/player/_/id/2411/josh-smith?year=2013-14&team=DET","Josh Smith",76,76,35.3,17.5,1.8,6.7,8.4,4.2,1.2,1.8,3,2.3,1.4,"ATL","Not clear","2012-13",
"https://www.espn.com/nba/player/_/id/4432176/daishen-nix?year=2023-24&team=MIN","Daishen Nix",24,0,10.9,3.2,0.3,1.1,1.4,1.7,0.6,0,1.1,0.9,1.5,"HOU","Not clear","2021-22",
"https://www.espn.com/nba/player/stats/_/id/3992/james-harden","James Harden",68,68,36.5,34.3,1,5.5,6.6,7.5,1.8,0.9,4.5,3.3,1.7,"HOU","Not clear","2019-20",
"https://www.espn.com/nba/player/_/id/2429/luol-deng?year=2014-15&team=MIA","Luol Deng",75,75,38.7,16.5,2.2,4.2,6.3,3,1.1,0.4,1.9,1.4,1.6,"CHI","Not clear","2012-13",
"https://www.espn.com/nba/player/stats/_/id/3134908/jakob-poeltl","Jakob Poeltl",54,4,11.6,3.1,1.4,1.6,3.1,0.2,0.3,0.4,0.5,2.1,0.4,"TOR","Not clear","2016-17",
"https://www.espn.com/nba/player/_/id/2531185/carrick-felix?year=2013-14&team=CLE","Carrick Felix",7,0,5.4,2.7,0.1,0.7,0.9,0.6,0,0,0.6,0.6,1,"CLE","Not clear","2013-14",
"https://www.espn.com/nba/player/_/id/2417/sebastian-telfair?year=2009-10&team=CLE","Sebastian Telfair",68,26,19.6,6.8,0.1,1.4,1.5,3.3,0.5,0.1,1.8,1.8,1.8,"POR","Not clear","2004-05",
"https://www.espn.com/nba/player/stats/_/id/4397014/quentin-grimes","Quentin Grimes",46,6,17.1,6,0.5,1.5,2,1,0.7,0.2,0.6,1.6,1.7,"NY","Not clear","2021-22",
"https://www.espn.com/nba/player/stats/_/id/4702972/chris-manon","Chris Manon",3,0,4.3,0,0.3,0.7,1,0,0.3,0.7,0,1,0,"LAL","Not clear","2025-26",
"https://www.espn.com/nba/player/stats/_/id/4433629/ryan-nembhard","Ryan Nembhard",21,15,20.8,7.7,0.2,1.6,1.8,5.3,0.3,0,1.6,1.7,3.3,"DAL","Not clear","2025-26",
"https://www.espn.com/nba/player/_/id/1765/matt-barnes?year=2015-16&team=MEM","Matt Barnes",53,0,19.2,6.7,1.4,2.9,4.3,1.3,0.7,0.4,1.1,2.4,1.2,"LAL","Not clear","2010-11",
"https://www.espn.com/nba/player/stats/_/id/4703421/taelon-peter","Taelon Peter",20,0,6.1,1.7,0.3,0.7,1,0.7,0.2,0.1,0.5,0.4,1.4,"IND","Not clear","2025-26",
"https://www.espn.com/nba/player/stats/_/id/4277847/wendell-carter-jr","Wendell Carter Jr.",44,44,25.2,10.3,2,5,7,1.8,0.6,1.3,1.5,3.5,1.2,"CHI","Not clear","2018-19",
"https://www.espn.com/nba/player/_/id/3964/patrick-beverley?year=2015-16&team=HOU","Patrick Beverley",41,0,17.4,5.6,1.1,1.6,2.7,2.9,0.9,0.5,1.1,2,2.6,"HOU","Not clear","2012-13",
"https://www.espn.com/nba/player/_/id/213/chris-dudley?year=2001-02&team=POR","Chris Dudley",82,82,27.4,5.5,4,5.4,9.3,0.4,0.5,1.5,1,3.5,0.4,"POR","Not clear","1994-95",
"https://www.espn.com/nba/player/_/id/454/raef-lafrentz?year=2006-07&team=POR","Raef LaFrentz",12,12,32.3,13.8,2.8,4.8,7.6,0.7,0.8,1.4,0.8,3.2,0.9,"DEN","Not clear","1998-99",
"https://www.espn.com/nba/player/_/id/215/tim-duncan","Tim Duncan",80,80,34.1,20,2.7,7.9,10.6,3.4,0.8,2.4,2.8,2.5,1.2,"SA","Not clear","2006-07",
"https://www.espn.com/nba/player/stats/_/id/5061568/carter-bryant","Carter Bryant",24,0,7.6,2.3,0.3,1.3,1.7,0.2,0.2,0.1,0.4,0.8,0.5,"SA","Not clear","2025-26",
"https://www.espn.com/nba/player/stats/_/id/3032976/rudy-gobert","Rudy Gobert",45,0,9.6,2.3,1.1,2.3,3.4,0.2,0.2,0.9,0.7,1.3,0.3,"UTAH","Not clear","2013-14",
"https://www.espn.com/nba/player/_/id/4256/devin-ebanks","Devin Ebanks",20,0,5.9,3.1,0.8,0.6,1.4,0.1,0.2,0.3,0.3,0.4,0.3,"LAL","Not clear","2010-11",
"https://www.espn.com/nba/player/_/id/2233/alex-garcia","Alex Garcia",2,0,6.5,1.5,0,0,0,0,1,0,0.5,0,0,"SA","Not clear","2003-04",
"https://www.espn.com/nba/player/_/id/2488945/tim-frazier?year=2015-16&team=NO","Tim Frazier",6,3,28.5,5.7,0.7,2.5,3.2,7.2,1,0,3,2.7,2.4,"PHI","Regular season","2014-15",
"https://www.espn.com/nba/player/stats/_/id/4706557/chris-youngblood","Chris Youngblood",23,0,5.2,1.7,0.1,0.7,0.8,0.3,0,0,0,0.7,0,"OKC","Not clear","2025-26",
"https://www.espn.com/nba/player/_/id/4397140/kevin-porter-jr","Kevin Porter Jr.",50,3,23.2,10,0.4,2.8,3.2,2.2,0.9,0.3,1.9,2.7,1.2,"CLE","Not clear","2019-20",
"https://www.espn.com/nba/player/_/id/851/etan-thomas?year=2004-05&team=WSH","Etan Thomas",47,0,13.1,4.3,1.2,2.7,3.9,0.1,0.4,0.7,0.6,1.6,0.2,"WSH","Not clear","2001-02",
"https://www.espn.com/nba/player/stats/_/id/161/jason-collier","Jason Collier",23,0,9.7,3.1,0.5,1.1,1.6,0.3,0.1,0.1,0.5,1.2,0.6,"HOU","Not clear","2000-01",
"https://www.espn.com/nba/player/stats/_/id/4277961/jaren-jackson-jr","Jaren Jackson Jr.",58,56,26.1,13.8,1.3,3.4,4.7,1.1,0.9,1.4,1.7,3.8,0.6,"MEM","Not clear","2018-19",
"https://www.espn.com/nba/player/_/id/2450/didier-ilunga-mbenga","Didier Ilunga-Mbenga",15,1,3.9,1,0.2,0.3,0.5,0,0,0.3,0.3,0.9,0,"DAL","Not clear","2004-05",
"https://www.espn.com/nba/player/stats/_/id/5037871/dylan-harper","Dylan Harper",22,0,21.5,11.9,0.9,2.5,3.4,4.1,1,0,1.7,2.1,2.4,"SA","Not clear","2025-26",
"https://www.espn.com/nba/player/_/id/144/calbert-cheaney?year=2002-03&team=UTAH","Calbert Cheaney",65,21,24.7,12,1.4,1.6,2.9,1.9,1,0.2,1.7,2.3,1.1,"WSH","Not clear","1993-94",
"https://www.espn.com/nba/player/_/id/2282117/john-holland?year=2017-18&team=CLE","John Holland",24,0,7.3,2.3,0.3,0.8,1,0.2,0.3,0.1,0.3,0.4,0.7,"CLE","Not clear","2017-18",
"https://www.espn.com/nba/player/_/id/1977/chris-bosh?year=2010-11&team=MIA","Chris Bosh",75,63,33.5,11.5,2.5,4.9,7.4,1,0.8,1.4,1.4,2.9,0.7,"TOR","Not clear","2003-04",
"https://www.espn.com/nba/player/stats/_/id/4395628/zion-williamson","Zion Williamson",24,24,27.8,22.5,2.7,3.6,6.3,2.1,0.7,0.4,2.5,1.8,0.8,"NO","Not clear","2019-20",
"https://www.espn.com/nba/player/_/id/3055/jj-barea?year=2008-09&team=DAL","J.J. Barea",33,1,5.8,2.4,0.2,0.5,0.8,0.7,0,0,0.4,0.6,1.7,"DAL","Not clear","2006-07",
"https://www.espn.com/nba/player/stats/_/id/2528210/tim-hardaway-jr","Tim Hardaway Jr.",81,1,23.1,10.2,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,1.3,"NY","Not clear","2013-14",
"https://www.espn.com/nba/player/_/id/356/larry-hughes?year=2011-12&team=ORL","Larry Hughes",70,68,37.1,14.9,0.6,3.2,3.8,3.7,1.3,0.4,2.2,2.3,1.7,"CLE","Not clear","2006-07",
"https://www.espn.com/nba/player/_/id/2326307/seth-curry?year=2018-19&team=POR","Seth Curry",45,45,34.8,15,0.4,3,3.4,4,0.8,0.2,1.9,2.2,2.1,"PHI","Regular season","2021-22",
"https://www.espn.com/nba/player/_/id/642/anthony-peeler?year=2002-03&team=MIN","Anthony Peeler",77,11,21.5,10.4,0.8,1.5,2.3,2.2,0.8,0.2,1.6,2.5,1.4,"LAL","Not clear","1993",
"https://www.espn.com/nba/player/stats/_/id/336/grant-hill","Grant Hill",67,67,34.9,19.7,1.1,3.6,4.7,3.3,1.4,0.4,2.4,2.1,1.4,"ORL","Not clear","2004-05",
"https://www.espn.com/nba/player/_/id/674/vitaly-potapenko?year=2005-06&team=SAC","Vitaly Potapenko",80,3,15.5,5.8,1.3,1.4,2.7,0.5,0.3,0.4,1.4,2.7,0.4,"CLE","Not clear","1996-97",
"https://www.espn.com/nba/player/stats/_/id/5099752/rayan-rupert","Rayan Rupert",39,12,16.2,4,0.6,1.7,2.4,1.6,0.3,0.1,0.8,1.4,2,"POR","Not clear","2023-24",
"https://www.espn.com/nba/player/stats/_/id/2760/danny-granger","Danny Granger",78,17,22.6,7.5,1.7,3.2,4.9,1.2,0.7,0.8,1,2.7,1.2,"IND","Not clear","2005-06",
"https://www.espn.com/nba/player/stats/_/id/351/juwan-howard","Juwan Howard",77,77,35.5,18.4,2.4,5.2,7.6,3,1,0.4,2.5,3.1,1.2,"DEN","Not clear","2002-03",
"https://www.espn.com/nba/player/_/id/2011/kyle-korver?year=2006-07&team=PHI","Kyle Korver",74,60,30.5,10.9,0.3,3.6,4,2,0.9,0.5,0.9,2.3,2.2,"ATL","Not clear","2012-13",
"https://www.espn.com/nba/player/_/id/608/moochie-norris?year=2003-04&team=NY","Moochie Norris",82,6,20.2,6.6,0.5,1.9,2.4,3.5,0.8,0,1.3,1,2.7,"HOU","Not clear","2000-01",
"https://www.espn.com/nba/player/_/id/4277952/bruno-fernando?year=2021-22&team=HOU","Bruno Fernando",56,13,12.7,4.3,1.2,2.3,3.5,0.9,0.3,0.3,0.8,1.9,1.1,"ATL","Not clear","2019-20",
"https://www.espn.com/nba/player/_/id/2411/josh-smith?year=2008-09&team=ATL","Josh Smith",76,76,35.3,17.5,1.8,6.7,8.4,4.2,1.2,1.8,3,2.3,1.4,"ATL","Not clear","2012-13",
"https://www.espn.com/nba/player/_/id/406/damon-jones","Damon Jones",11,0,11.9,4.5,0.2,1,1.2,1.2,0.6,0,0.5,0.6,2.4,"NJ","Regular season","1998-99",
"https://www.espn.com/nba/player/_/id/2991281/archie-goodwin?year=2016-17&team=BKN","Archie Goodwin",52,0,10.3,3.7,0.5,1.2,1.7,0.4,0.4,0.2,0.8,0.9,0.5,"PHX","Not clear","2013-14",
"https://www.espn.com/nba/player/_/id/609/dirk-nowitzki?year=2002-03&team=DAL","Dirk Nowitzki",81,81,37.7,25.9,1.1,7.3,8.4,2.4,0.8,0.8,1.9,2.2,1.3,"DAL","Not clear","2008-09",
"https://www.espn.com/nba/player/_/id/3415/dj-augustin?year=2011-12&team=CHA","D.J. Augustin",28,0,23.5,11.6,0.1,1.8,1.9,4.7,0.9,0.1,1.9,1.6,2.5,"DEN","Regular season","2015-16",
"https://www.espn.com/nba/player/stats/_/id/4278124/saben-lee","Saben Lee",48,7,16.3,5.6,0.4,1.6,2,3.6,0.7,0.3,1.1,1.6,3.3,"DET","Not clear","2020-21",
"https://www.espn.com/nba/player/stats/_/id/6479/kemba-walker","Kemba Walker",66,25,27.2,12.1,0.5,3.1,3.5,4.4,0.9,0.3,1.8,1.2,2.4,"CHA","Not clear","2011-12",
"https://www.espn.com/nba/player/stats/_/id/4684286/maxwell-lewis","Maxwell Lewis",34,0,3,0.3,0.1,0.1,0.1,0.2,0.1,0,0.3,0.1,0.7,"LAL","Not clear","2023-24",
"https://www.espn.com/nba/player/_/id/2408/ha-seung-jin?year=2004-05&team=POR","Ha Seung-Jin",19,0,5.5,1.4,0.3,0.6,0.9,0.1,0.1,0.3,0.6,1.1,0.2,"POR","Not clear","2004-05",
"https://www.espn.com/nba/player/stats/_/id/169/john-crotty","John Crotty",40,0,6.1,2.6,0.1,0.3,0.4,1.4,0.3,0,0.8,0.7,1.7,"UTAH","Not clear","1993",
