url,player_name,player_games_played,player_games_started,player_minutes_per_game,player_points_per_game,player_offensive_rebounds__per_game,player_defensive_rebounds_per_game,player_rebounds_per_game,player_assists_per_game,player_steals_per_game,player_blocks_per_game,player_turnovers_per_game,player_fouls_per_game,player_assist_to_turnover_ratio,team,season_type,season_year,player_id,inferred_position,pts_per_36,ast_per_36,reb_per_36,scoring_impact,playmaking_impact,defensive_impact,availability_score,overall_impact,efficiency_metric,next_player_points_per_game,predicted_player_points_per_game,next_player_assists_per_game,predicted_player_assists_per_game,next_player_rebounds_per_game,predicted_player_rebounds_per_game
https://www.espn.com/nba/player/_/id/252/rick-fox?year=2003-04&team=LAL,Rick Fox,81,5,19.0,8.0,0.9,1.8,2.7,1.6,1.0,0.4,1.5,2.8,1.1,BOS,Not clear,1992,,SF,15.157894736842104,3.031578947368421,5.11578947368421,19.87628029611601,7.769659314029892,23.350253807106593,98.76543209876543,37.440406379004486,26.280623608017816,8.0,,1.6,,2.7,
https://www.espn.com/nba/player/_/id/266/matt-geiger?year=2001-02&team=PHI,Matt Geiger,48,2,11.5,4.5,1.0,1.5,2.5,0.3,0.3,0.4,0.8,2.6,0.4,MIA,Not clear,1993,,SF,14.08695652173913,0.9391304347826086,7.826086956521739,15.022618748429256,1.717405209800563,14.720812182741113,58.0246913580247,22.371381874748906,16.70378619153675,,,,,,
https://www.espn.com/nba/player/_/id/553/oliver-miller,Oliver Miller,56,1,19.1,5.6,1.3,3.7,4.9,2.1,0.7,1.8,1.9,2.6,1.1,PHX,Not clear,1993,,PF,10.554973821989527,3.958115183246073,9.235602094240837,13.883598139797638,10.163897965547898,44.16243654822334,67.90123456790124,34.02779180536753,26.057906458797326,,,,,,
https://www.espn.com/nba/player/_/id/188/hubert-davis?year=2002-03&team=DET,Hubert Davis,50,2,16.3,5.4,0.3,0.9,1.1,1.7,0.4,0.1,0.9,1.4,1.9,NY,Not clear,1993,,SF,11.92638036809816,3.7546012269938647,2.4294478527607364,14.422085889570551,11.325697139541436,9.64467005076142,60.49382716049383,23.971570060091807,18.485523385300667,5.4,,1.7,,1.1,
https://www.espn.com/nba/player/_/id/811/bryant-stith?year=2001-02&team=CLE,Bryant Stith,39,12,22.2,8.9,1.0,2.2,3.2,1.3,0.6,0.1,1.1,2.1,1.2,DEN,Not clear,1993,,SF,14.432432432432433,2.1081081081081083,5.1891891891891895,20.961787220746757,5.947924606915464,18.2741116751269,46.913580246913575,23.024350937425673,29.621380846325174,8.9,,1.3,,3.2,
https://www.espn.com/nba/player/stats/_/id/494/sam-mack,Sam Mack,40,0,6.7,3.6,0.5,0.8,1.2,0.4,0.4,0.1,0.6,1.1,0.7,SA,Not clear,1993,,SF,19.34328358208955,2.1492537313432836,6.447761194029851,18.819221810025017,3.9390927473373347,9.13705583756345,48.148148148148145,20.010879635768486,12.472160356347441,3.6,,0.4,,1.2,
https://www.espn.com/nba/player/stats/_/id/229/laphonso-ellis,LaPhonso Ellis,82,82,33.5,14.7,3.3,5.7,9.1,1.8,0.9,1.4,1.9,3.6,0.9,DEN,Not clear,1993,,C,15.797014925373134,1.9343283582089552,9.77910447761194,33.58683461306185,5.763428034227777,52.28426395939086,100.0,47.90863165167012,55.01113585746103,14.7,,1.8,,9.1,
https://www.espn.com/nba/player/stats/_/id/680/brent-price,Brent Price,68,9,12.6,3.9,0.4,1.1,1.5,2.3,0.8,0.0,1.3,1.3,1.8,WSH,Not clear,1993,,SF,11.142857142857142,6.571428571428571,4.285714285714286,12.199174236168455,17.368836385816692,13.705583756345177,82.71604938271605,31.497410940261595,16.48106904231626,3.9,,2.3,,1.5,
https://www.espn.com/nba/player/_/id/737/sean-rooks,Sean Rooks,72,68,29.0,13.5,2.7,4.7,7.4,1.3,0.5,1.1,2.2,2.8,0.6,DAL,Not clear,1993,,C,16.75862068965517,1.6137931034482758,9.186206896551724,30.58600757424756,3.881592495159061,40.10152284263959,87.65432098765432,40.55586097492513,46.770601336302896,13.5,,1.3,,7.4,
https://www.espn.com/nba/player/_/id/921/walt-williams,Walt Williams,59,26,28.4,17.0,1.9,2.5,4.5,3.0,1.1,0.5,3.0,3.5,1.0,SAC,Not clear,1993,,SG,21.549295774647888,3.802816901408451,5.704225352112676,38.534994165377626,11.030929528709299,28.934010152284262,71.60493827160494,37.52621802949403,50.11135857461024,,,,,,
https://www.espn.com/nba/player/_/id/169/john-crotty?year=2001-02&team=UTAH,John Crotty,40,0,6.1,2.6,0.1,0.3,0.4,1.4,0.3,0.0,0.8,0.7,1.7,UTAH,Not clear,1993,,SF,15.344262295081968,8.262295081967213,2.360655737704918,14.802400581193343,17.256734787115118,4.568527918781725,48.148148148148145,21.19395285880958,10.24498886414254,2.6,,1.4,,0.4,
https://www.espn.com/nba/player/_/id/41/jon-barry?year=2002-03&team=DET,Jon Barry,47,0,11.7,4.4,0.2,0.7,0.9,1.4,0.7,0.1,0.9,1.2,1.6,MIL,Not clear,1993,,SF,13.53846153846154,4.3076923076923075,2.769230769230769,14.504935526900848,10.617238927431949,11.675126903553297,56.79012345679012,23.396856203669053,15.144766146993321,,,,,,
https://www.espn.com/nba/player/_/id/585/tracy-murray?year=2002-03&team=LAL,Tracy Murray,48,14,10.3,5.7,0.8,0.9,1.7,0.2,0.2,0.1,0.6,1.2,0.3,POR,Not clear,1993,,SF,19.92233009708738,0.6990291262135921,5.941747572815533,20.68770413603457,1.230783794837464,7.614213197969542,58.0246913580247,21.889348121716566,17.817371937639198,5.7,,0.2,,1.7,
https://www.espn.com/nba/player/_/id/800/latrell-sprewell?year=2002-03&team=NY,Latrell Sprewell,77,69,35.6,15.4,1.0,2.5,3.5,3.8,1.6,0.7,2.6,2.2,1.5,GS,Not clear,1993,,SG,15.573033707865168,3.842696629213483,3.5393258426966288,35.52958801498127,15.473709722940173,36.04060913705583,93.82716049382715,45.2177668422011,46.99331848552338,15.4,,3.8,,3.5,
https://www.espn.com/nba/player/stats/_/id/642/anthony-peeler,Anthony Peeler,77,11,21.5,10.4,0.8,1.5,2.3,2.2,0.8,0.2,1.6,2.5,1.4,LAL,Not clear,1993,,SG,17.413953488372094,3.6837209302325586,3.8511627906976744,24.72196083703007,10.967534480871333,17.76649746192893,93.82716049382715,36.82078831841437,31.848552338530066,10.4,,2.2,,2.3,
https://www.espn.com/nba/player/_/id/88/shawn-bradley?year=2001-02&team=DAL,Shawn Bradley,49,45,28.3,10.3,2.0,4.2,6.2,2.0,0.9,3.0,3.0,3.5,0.7,PHI,Not clear,1993-94,,C,13.102473498233216,2.544169611307421,7.886925795053004,23.350649863491224,6.395564905267562,60.91370558375634,59.25925925925925,37.479794902943596,36.74832962138085,10.3,,2.0,,6.2,
